Episode,Reward
388,92.09669545690139
389,92.8338673165806
390,93.42388693168962
391,93.03422218904662
392,90.28972462135503
393,91.00905607494911
394,92.36289004702451
395,92.73888763558512
396,91.13181314201667
397,92.90646872707136
398,88.78223333404532
399,90.75187663717833
400,90.05442921761164
401,90.89733318393827
402,94.4903031959583
403,89.63879897389833
404,91.47876172465378
405,92.07231686506988
406,92.41586612557698
407,89.19400749225987
408,94.19431546313106
409,90.71342875525283
410,90.07474365414352
411,93.76560709099377
412,93.38116889155769
413,93.55991014443578
