Episode,Reward
348,78.78134649977474
349,-21.892814904372024
350,81.01826464403123
351,80.375650216945
352,86.25186584287566
353,84.56537197213729
354,80.53036645333266
355,82.9911048052559
356,86.59605621346027
357,80.85859204665473
358,88.34060271193214
359,-21.04781595604034
360,86.96323618415052
361,-23.81699946312556
362,83.96866561892256
363,86.57035436023806
364,86.14752391342097
365,78.63778536238749
366,83.69622464184637
367,78.88092022944497
368,93.12964926066289
369,86.41246079187361
370,85.09818987514522
371,83.2209885188724
372,80.34942709060245
373,81.1227328763825
374,-26.063003009063067
375,79.55327361124395
376,87.7477119908809
377,85.92684448058793
378,77.28256256121867
379,78.73666333141486
380,79.33498109907403
381,85.72564085318601
382,80.95104309820628
383,81.12697158933616
384,76.73037789349685
385,83.53781033294018
386,77.5067661672137
387,78.86155975211537
388,83.669640049642
389,84.25724958195768
390,84.67911150722574
391,86.08157874784551
392,76.60993954594738
393,80.44669157473035
394,79.12743466665864
395,81.18564280955702
396,86.37845099444866
397,85.39042965577711
398,89.61323698920985
399,80.84765076897564
400,86.78491342935689
401,91.33959083708638
402,88.90873128233324
403,87.43243253637655
404,88.14011361850618
405,90.17595053418259
406,92.22328832697391
407,88.26681199019434
408,90.3958163582841
409,90.07101537540683
410,91.69244591687436
411,93.11159968873318
412,87.83268763067807
413,92.80084614969515
414,91.39017456323586
415,94.79124707248334
416,91.47432360890633
417,94.17871008073912
418,95.13440829791479
419,95.03648785336249
420,91.33889060330007
421,93.60079747914949
422,91.69906759539754
423,92.39269186257971
424,93.95795616416288
425,92.06910000113079
426,92.7678935521395
427,92.44989141705202
428,94.69849483753934
429,93.99407771916522
430,92.06006561607545
431,91.93698727458116
432,92.69940112196134
433,94.18263659871496
434,92.62980530502342
435,94.20756858886114
436,93.2698277557696
437,94.50481727419516
438,91.71415288195007
439,94.41473714740864
440,93.3148885746309
441,93.33645493185257
442,93.36429756351302
443,90.2322818792119
444,93.13954589889453
445,91.75646188720344
446,95.48307029223018
447,95.03901416310548
448,92.58485867523827
449,92.50320217627825
450,92.71853709510164
451,94.32171005014615
452,94.6750444270048
453,94.17512287841292
454,91.73943287036411
455,90.9093368899789
456,90.73789824756172
457,93.8193210565488
458,91.67329141901523
459,93.86787988176006
460,93.25766677483617
461,92.6144248643717
462,92.87195024483356
463,89.76731894745124
464,94.33556262835965
465,94.23905243305985
466,93.27494023427778
467,91.74089994076296
468,90.52725386278479
469,91.48033147415
470,93.71159368997952
471,92.29287682090428
472,89.94951332064743
473,93.72885177028041
474,90.91470825992232
475,90.5678968972458
476,91.87674149681607
477,92.85726756071858
478,93.68841762533978
